16/05/2021,02:33,39.79,283072.67,0.001146
16/05/2021,02:39,40.07,282980.62,0.001147
16/05/2021,02:44,40.08,282783.14,0.001152
16/05/2021,02:49,40.08,282754.63,0.001149
16/05/2021,02:54,39.95,282886.44,0.001144
16/05/2021,02:59,40.20,283216.11,0.00114
16/05/2021,03:04,39.92,282699.02,0.001137
16/05/2021,03:09,39.67,283513.08,0.001144
16/05/2021,03:14,39.69,282606.65,0.001144
16/05/2021,03:19,39.85,282606.65,0.001142
16/05/2021,03:24,39.85,282277.75,0.001146
16/05/2021,03:29,39.63,280254.90,0.001151
16/05/2021,03:34,39.34,280270.30,0.00115
16/05/2021,03:39,39.18,280270.30,0.00115
16/05/2021,03:44,39.18,280297.67,0.00115
16/05/2021,03:49,39.27,281345.32,0.001159
16/05/2021,03:54,39.31,281274.95,0.001165
16/05/2021,03:59,39.24,283019.30,0.001163
16/05/2021,04:04,39.58,283615.12,0.001195
16/05/2021,04:09,39.47,283615.12,0.001184
16/05/2021,04:14,39.47,282321.25,0.001184
16/05/2021,04:19,39.42,281803.63,0.001182
16/05/2021,04:24,39.42,282033.75,0.001192
16/05/2021,04:29,39.36,282033.75,0.001195
16/05/2021,04:34,39.33,282510.38,0.001208
16/05/2021,04:39,39.19,282847.83,0.001249
16/05/2021,04:44,39.28,282495.53,0.001224
16/05/2021,04:49,39.28,282495.53,0.001224
16/05/2021,04:54,39.28,282163.43,0.001231
16/05/2021,04:59,39.00,281523.82,0.001212
16/05/2021,05:04,39.00,281734.61,0.001206
16/05/2021,05:10,39.14,282030.72,0.001215
16/05/2021,05:15,39.21,280842.39,0.001202
16/05/2021,05:20,39.08,280842.39,0.001202
16/05/2021,05:25,39.22,281881.37,0.001195
16/05/2021,05:30,39.13,281406.41,0.001195
16/05/2021,05:35,39.42,281355.90,0.001193
16/05/2021,05:40,39.42,280765.88,0.001195
16/05/2021,05:45,39.32,281560.05,0.001201
16/05/2021,05:50,39.35,281560.05,0.001194
16/05/2021,05:55,39.29,280275.12,0.001185
16/05/2021,06:00,39.25,280044.22,0.001184
16/05/2021,06:05,39.25,280178.65,0.001184
16/05/2021,06:10,39.42,281068.43,0.001183
16/05/2021,06:15,39.42,283620.88,0.001197
16/05/2021,06:20,39.68,285942.42,0.001198
16/05/2021,06:25,39.83,286333.11,0.001205
16/05/2021,06:30,39.84,286331.02,0.001213
16/05/2021,06:35,39.70,285696.05,0.001204
16/05/2021,06:40,39.80,286490.29,0.001204
16/05/2021,06:45,39.89,286485.61,0.00122
16/05/2021,06:50,39.76,286485.61,0.001214
16/05/2021,06:55,39.76,285832.79,0.001204
16/05/2021,07:00,39.68,285924.26,0.001206
16/05/2021,07:05,39.79,284777.53,0.001199
16/05/2021,07:10,39.52,284777.53,0.001199
16/05/2021,07:15,39.55,284593.54,0.001198
16/05/2021,07:21,39.52,284926.48,0.001202
16/05/2021,07:26,39.59,285178.36,0.001212
16/05/2021,07:31,39.59,284460.50,0.001207
16/05/2021,07:36,39.38,284460.50,0.0012
16/05/2021,07:41,39.40,283554.94,0.0012
16/05/2021,07:46,39.29,283879.48,0.001207
16/05/2021,07:51,39.35,284725.09,0.001195
16/05/2021,07:56,39.40,284871.49,0.001193
16/05/2021,08:01,39.48,286005.22,0.001193
