unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1618326000000,2021-04-13 15:00:00,ETH/USDT,2265.03,2283.35,2247.56,2281.09,136834.394,309871129.82987,98092
1618329600000,2021-04-13 16:00:00,ETH/USDT,2280.67,2299.00,2271.66,2277.55,166815.615,381561755.36448,118512
1618333200000,2021-04-13 17:00:00,ETH/USDT,2277.55,2320.62,2274.61,2317.49,124778.538,286810294.67439,91173
1618336800000,2021-04-13 18:00:00,ETH/USDT,2317.37,2324.00,2261.03,2269.42,193023.531,443507464.19608,113704
1618340400000,2021-04-13 19:00:00,ETH/USDT,2269.42,2307.80,2268.07,2301.61,119390.098,273015322.45739,81289
1618344000000,2021-04-13 20:00:00,ETH/USDT,2301.61,2312.00,2287.50,2306.05,69049.112,158889841.53738,57841
1618347600000,2021-04-13 21:00:00,ETH/USDT,2306.01,2306.10,2280.52,2287.72,46221.300,105950532.14645,43617
1618351200000,2021-04-13 22:00:00,ETH/USDT,2287.72,2295.29,2272.06,2289.44,62792.786,143310455.07266,50898
1618354800000,2021-04-13 23:00:00,ETH/USDT,2289.44,2310.90,2287.22,2303.15,66243.901,152364382.19274,54676
1618358400000,2021-04-14 00:00:00,ETH/USDT,2303.15,2317.64,2294.51,2302.88,66022.399,152181336.06071,57556
1618362000000,2021-04-14 01:00:00,ETH/USDT,2302.87,2304.95,2286.60,2297.01,53862.114,123623859.08783,53062
1618365600000,2021-04-14 02:00:00,ETH/USDT,2297.01,2300.75,2286.04,2300.68,40868.372,93752952.65263,45475
1618369200000,2021-04-14 03:00:00,ETH/USDT,2300.68,2358.88,2294.55,2353.97,167391.735,391199965.72757,124915
1618372800000,2021-04-14 04:00:00,ETH/USDT,2354.11,2384.79,2346.36,2379.52,136679.420,323400630.07906,104365
1618376400000,2021-04-14 05:00:00,ETH/USDT,2379.52,2400.00,2360.74,2367.04,139320.914,331612000.41518,100191
1618380000000,2021-04-14 06:00:00,ETH/USDT,2367.04,2413.25,2361.00,2393.70,156714.972,374683199.02959,107113
1618383600000,2021-04-14 07:00:00,ETH/USDT,2393.70,2397.63,2373.01,2373.73,80329.195,191626767.57728,68331
1618387200000,2021-04-14 08:00:00,ETH/USDT,2373.56,2389.79,2331.40,2352.29,153513.860,362792036.33959,107113
1618390800000,2021-04-14 09:00:00,ETH/USDT,2352.23,2367.13,2313.50,2346.60,208382.345,487235034.83874,124404
1618394400000,2021-04-14 10:00:00,ETH/USDT,2346.61,2365.84,2338.01,2363.78,76890.447,181108095.91172,65243
1618398000000,2021-04-14 11:00:00,ETH/USDT,2363.78,2399.71,2362.20,2395.00,117244.601,279718784.33347,87305
1618401600000,2021-04-14 12:00:00,ETH/USDT,2394.79,2399.60,2352.39,2362.00,161637.269,384604928.79445,106233
1618405200000,2021-04-14 13:00:00,ETH/USDT,2362.00,2392.00,2352.22,2358.26,165893.490,393615671.05092,114536
1618408800000,2021-04-14 14:00:00,ETH/USDT,2358.23,2358.56,2291.00,2330.79,298541.236,695849249.15648,183713
1618412400000,2021-04-14 15:00:00,ETH/USDT,2330.79,2368.35,2322.00,2351.20,160672.400,376659947.11595,120814
1618416000000,2021-04-14 16:00:00,ETH/USDT,2350.98,2390.00,2341.56,2377.90,152551.271,361936951.76768,119425
1618419600000,2021-04-14 17:00:00,ETH/USDT,2377.91,2389.53,2325.69,2332.99,190624.983,449031626.43955,132419
1618423200000,2021-04-14 18:00:00,ETH/USDT,2333.00,2357.80,2303.81,2341.52,187627.410,437815060.77127,130505
1618426800000,2021-04-14 19:00:00,ETH/USDT,2341.60,2357.00,2312.58,2338.90,144832.408,338009244.61105,106060
1618430400000,2021-04-14 20:00:00,ETH/USDT,2338.91,2379.16,2326.76,2375.75,87871.036,206853293.78583,75693
1618434000000,2021-04-14 21:00:00,ETH/USDT,2375.74,2438.70,2373.12,2431.81,186419.782,448436630.18899,149430
1618437600000,2021-04-14 22:00:00,ETH/USDT,2431.82,2443.99,2416.80,2429.49,131019.001,318508462.50750,100401
1618441200000,2021-04-14 23:00:00,ETH/USDT,2429.50,2450.00,2417.35,2437.08,105861.136,257913919.00416,84469
1618444800000,2021-04-15 00:00:00,ETH/USDT,2436.74,2457.00,2420.06,2420.38,121560.221,296969088.96005,88613
1618448400000,2021-04-15 01:00:00,ETH/USDT,2420.38,2432.11,2403.14,2421.67,109971.265,266119723.56001,76915
1618452000000,2021-04-15 02:00:00,ETH/USDT,2421.67,2442.66,2405.86,2428.36,98235.765,238360791.93894,73843
1618455600000,2021-04-15 03:00:00,ETH/USDT,2428.36,2485.13,2418.72,2480.32,152429.499,374880850.47995,114692
1618459200000,2021-04-15 04:00:00,ETH/USDT,2480.31,2483.45,2453.78,2455.16,99971.062,246916205.55037,74953
1618462800000,2021-04-15 05:00:00,ETH/USDT,2455.16,2482.00,2450.40,2474.32,77089.784,189938737.82597,61858
1618466400000,2021-04-15 06:00:00,ETH/USDT,2474.32,2486.33,2459.94,2466.99,89342.372,221004316.85024,72330
1618470000000,2021-04-15 07:00:00,ETH/USDT,2467.00,2481.76,2460.20,2471.86,108322.144,267975661.83922,71845
1618473600000,2021-04-15 08:00:00,ETH/USDT,2471.85,2495.00,2436.56,2442.22,221313.862,545812267.50877,135615
1618477200000,2021-04-15 09:00:00,ETH/USDT,2442.21,2463.94,2438.13,2454.52,82929.330,203302376.73166,69937
1618480800000,2021-04-15 10:00:00,ETH/USDT,2454.52,2464.32,2415.00,2418.36,118880.214,289776225.12524,94055
1618484400000,2021-04-15 11:00:00,ETH/USDT,2418.36,2441.29,2410.00,2433.71,83648.686,202986179.18408,81071
1618488000000,2021-04-15 12:00:00,ETH/USDT,2433.46,2447.60,2427.00,2443.31,57595.950,140582838.08763,63319
1618491600000,2021-04-15 13:00:00,ETH/USDT,2443.31,2476.97,2439.00,2469.77,107257.793,263769762.63012,86524
1618495200000,2021-04-15 14:00:00,ETH/USDT,2469.77,2481.54,2453.00,2465.40,115318.486,284567508.63897,86711
1618498800000,2021-04-15 15:00:00,ETH/USDT,2465.25,2473.77,2451.19,2463.92,89684.687,220750313.32523,71942
1618502400000,2021-04-15 16:00:00,ETH/USDT,2463.92,2489.75,2455.10,2456.45,127636.538,315250143.62240,96032
1618506000000,2021-04-15 17:00:00,ETH/USDT,2456.45,2463.00,2436.39,2461.56,90931.435,222625333.85250,73279
1618509600000,2021-04-15 18:00:00,ETH/USDT,2461.55,2477.42,2453.20,2472.02,55249.951,136245100.28842,49217
1618513200000,2021-04-15 19:00:00,ETH/USDT,2472.02,2499.00,2463.51,2485.13,102738.588,254823549.92464,80900
1618516800000,2021-04-15 20:00:00,ETH/USDT,2485.13,2506.39,2484.01,2503.91,126746.473,316337298.72925,96298
1618520400000,2021-04-15 21:00:00,ETH/USDT,2503.94,2504.50,2486.55,2501.32,62272.956,155465438.87426,60966
1618524000000,2021-04-15 22:00:00,ETH/USDT,2501.42,2547.19,2492.98,2531.44,181825.314,459928516.76186,134563
1618527600000,2021-04-15 23:00:00,ETH/USDT,2531.44,2548.60,2509.11,2519.85,119959.132,302913365.52263,85092
1618531200000,2021-04-16 00:00:00,ETH/USDT,2519.85,2553.00,2519.64,2534.54,109381.799,277564516.27239,83855
1618534800000,2021-04-16 01:00:00,ETH/USDT,2534.73,2540.90,2480.62,2512.03,154706.440,388367552.75602,101627
1618538400000,2021-04-16 02:00:00,ETH/USDT,2512.04,2524.24,2488.60,2496.19,81808.457,205121315.36637,66850
1618542000000,2021-04-16 03:00:00,ETH/USDT,2496.20,2515.76,2486.10,2503.52,85958.811,215242132.32398,63860
1618545600000,2021-04-16 04:00:00,ETH/USDT,2503.52,2504.39,2421.97,2426.92,233857.171,575465613.06947,140101
1618549200000,2021-04-16 05:00:00,ETH/USDT,2427.25,2458.35,2411.10,2426.00,180083.650,438140435.44415,117933
1618552800000,2021-04-16 06:00:00,ETH/USDT,2425.99,2426.64,2370.00,2420.54,292691.232,702374421.84289,174500
1618556400000,2021-04-16 07:00:00,ETH/USDT,2420.59,2435.00,2392.12,2429.44,144774.215,349920317.36357,92338
1618560000000,2021-04-16 08:00:00,ETH/USDT,2429.55,2453.09,2415.00,2422.64,147948.694,360399174.13863,100222
1618563600000,2021-04-16 09:00:00,ETH/USDT,2422.65,2423.88,2362.11,2387.23,295162.210,706446797.58305,157544
1618567200000,2021-04-16 10:00:00,ETH/USDT,2387.41,2407.99,2350.13,2355.25,192706.098,458795943.33706,119119
1618570800000,2021-04-16 11:00:00,ETH/USDT,2355.17,2387.53,2330.48,2386.49,223824.079,528356958.80855,133151
1618574400000,2021-04-16 12:00:00,ETH/USDT,2386.49,2403.08,2364.53,2381.69,122995.842,293312822.88930,88919
1618578000000,2021-04-16 13:00:00,ETH/USDT,2381.68,2410.00,2298.23,2354.91,320551.373,756165581.52881,180161
1618581600000,2021-04-16 14:00:00,ETH/USDT,2354.91,2422.49,2349.31,2409.37,197404.863,472436290.69963,132001
1618585200000,2021-04-16 15:00:00,ETH/USDT,2409.38,2439.49,2392.58,2430.77,117027.721,282863565.19174,97003
1618588800000,2021-04-16 16:00:00,ETH/USDT,2430.77,2439.83,2408.08,2433.38,123516.604,299440068.61415,95980
1618592400000,2021-04-16 17:00:00,ETH/USDT,2433.37,2445.61,2420.53,2429.40,82715.159,201468063.65478,69187
1618596000000,2021-04-16 18:00:00,ETH/USDT,2429.40,2442.27,2404.11,2436.80,87188.445,211253354.74378,68123
1618599600000,2021-04-16 19:00:00,ETH/USDT,2436.66,2441.40,2406.00,2433.02,63072.258,152831932.10301,59430
1618603200000,2021-04-16 20:00:00,ETH/USDT,2433.03,2464.59,2424.78,2458.10,90045.118,220406906.15996,75837
1618606800000,2021-04-16 21:00:00,ETH/USDT,2458.10,2465.13,2441.49,2447.12,44494.919,109237434.85752,52574
1618610400000,2021-04-16 22:00:00,ETH/USDT,2447.10,2456.76,2421.20,2422.48,60063.875,146372815.90268,57220
1618614000000,2021-04-16 23:00:00,ETH/USDT,2422.48,2436.86,2420.14,2427.29,53555.139,130064877.42814,47773
1618617600000,2021-04-17 00:00:00,ETH/USDT,2427.29,2481.95,2427.28,2464.63,123945.415,304420131.09726,109375
1618621200000,2021-04-17 01:00:00,ETH/USDT,2464.63,2495.93,2464.38,2481.58,72307.849,179485482.12901,72826
1618624800000,2021-04-17 02:00:00,ETH/USDT,2481.58,2494.94,2478.00,2488.26,51620.544,128388062.70835,53839
1618628400000,2021-04-17 03:00:00,ETH/USDT,2488.31,2497.83,2467.04,2490.10,59602.609,147935431.34325,58197
1618632000000,2021-04-17 04:00:00,ETH/USDT,2490.10,2499.26,2477.28,2484.17,47526.680,118192897.23979,50924
1618635600000,2021-04-17 05:00:00,ETH/USDT,2484.17,2489.00,2470.51,2482.49,31873.571,79060719.44507,42747
1618639200000,2021-04-17 06:00:00,ETH/USDT,2482.40,2485.47,2467.00,2470.45,35460.920,87764705.58335,43988
1618642800000,2021-04-17 07:00:00,ETH/USDT,2470.45,2478.79,2454.11,2465.64,56282.629,138782580.80515,60222
1618646400000,2021-04-17 08:00:00,ETH/USDT,2465.65,2479.78,2465.15,2472.42,40041.426,98987374.07759,45315
1618650000000,2021-04-17 09:00:00,ETH/USDT,2472.42,2474.32,2425.46,2440.74,100611.062,246008057.77996,84189
1618653600000,2021-04-17 10:00:00,ETH/USDT,2440.74,2447.94,2413.28,2423.44,81557.007,198301881.89018,71391
1618657200000,2021-04-17 11:00:00,ETH/USDT,2423.44,2433.55,2395.00,2411.57,108492.058,261672316.78219,88750
1618660800000,2021-04-17 12:00:00,ETH/USDT,2411.58,2422.20,2389.00,2414.26,105994.623,255238479.06126,86865
1618664400000,2021-04-17 13:00:00,ETH/USDT,2414.27,2417.00,2375.00,2406.89,111509.302,267438299.89775,89533
1618668000000,2021-04-17 14:00:00,ETH/USDT,2407.01,2422.74,2381.52,2386.14,94811.138,227908462.51720,79047
1618671600000,2021-04-17 15:00:00,ETH/USDT,2386.13,2388.10,2331.68,2346.73,199461.027,470412194.44295,133152
1618675200000,2021-04-17 16:00:00,ETH/USDT,2346.76,2370.34,2316.50,2353.86,192035.513,450135549.37348,125994
1618678800000,2021-04-17 17:00:00,ETH/USDT,2353.86,2372.48,2323.10,2327.17,104946.990,246916846.68982,76324
1618682400000,2021-04-17 18:00:00,ETH/USDT,2327.16,2378.50,2319.00,2364.05,138705.047,327072567.45903,90757
1618686000000,2021-04-17 19:00:00,ETH/USDT,2364.05,2386.41,2363.93,2381.10,63302.798,150519445.71708,53115
1618689600000,2021-04-17 20:00:00,ETH/USDT,2381.10,2393.23,2372.02,2391.53,39472.360,94101223.00905,40624
1618693200000,2021-04-17 21:00:00,ETH/USDT,2391.52,2395.35,2381.00,2391.99,35013.219,83661072.54668,42472
1618696800000,2021-04-17 22:00:00,ETH/USDT,2391.99,2396.59,2366.01,2379.23,57743.585,137559146.87099,52577
1618700400000,2021-04-17 23:00:00,ETH/USDT,2378.92,2386.66,2314.49,2319.80,104832.567,245946208.66965,81444
1618704000000,2021-04-18 00:00:00,ETH/USDT,2319.93,2341.91,2245.04,2283.99,288277.204,661559224.61267,186752
1618707600000,2021-04-18 01:00:00,ETH/USDT,2283.99,2308.86,2255.83,2285.50,150472.980,343858778.01272,114179
1618711200000,2021-04-18 02:00:00,ETH/USDT,2285.50,2297.57,2245.20,2256.40,150849.767,342824231.38342,116860
1618714800000,2021-04-18 03:00:00,ETH/USDT,2256.28,2271.79,1900.00,2157.00,857104.942,1801304435.25366,603667
1618718400000,2021-04-18 04:00:00,ETH/USDT,2156.60,2207.50,2129.01,2150.90,383263.934,828413807.56570,316087
1618722000000,2021-04-18 05:00:00,ETH/USDT,2150.82,2191.12,2145.00,2177.86,164922.026,358421686.32310,160208
1618725600000,2021-04-18 06:00:00,ETH/USDT,2177.67,2211.35,2169.13,2190.87,130331.378,285488223.55830,124801
1618729200000,2021-04-18 07:00:00,ETH/USDT,2190.94,2231.21,2188.35,2211.11,106317.880,235433716.66235,108491
1618732800000,2021-04-18 08:00:00,ETH/USDT,2211.12,2224.81,2127.85,2141.44,239879.802,520888066.24572,176052
1618736400000,2021-04-18 09:00:00,ETH/USDT,2141.51,2157.32,2084.32,2121.51,328342.521,695882364.91555,264757
1618740000000,2021-04-18 10:00:00,ETH/USDT,2121.22,2147.48,2100.34,2121.87,133454.964,284102485.50898,126810
1618743600000,2021-04-18 11:00:00,ETH/USDT,2121.79,2144.01,2039.49,2055.23,200192.837,417053996.07538,173415
1618747200000,2021-04-18 12:00:00,ETH/USDT,2055.21,2109.55,2048.00,2103.43,181417.196,378087576.01927,161523
1618750800000,2021-04-18 13:00:00,ETH/USDT,2103.42,2129.53,2085.62,2118.01,100965.187,213254575.00386,100392
1618754400000,2021-04-18 14:00:00,ETH/USDT,2118.01,2151.29,2113.44,2129.73,99734.957,212803623.53129,96626
1618758000000,2021-04-18 15:00:00,ETH/USDT,2129.49,2152.48,2117.64,2145.11,85249.763,182085092.24772,99775
1618761600000,2021-04-18 16:00:00,ETH/USDT,2145.05,2183.55,2141.11,2161.80,124989.259,270494362.32720,114581
1618765200000,2021-04-18 17:00:00,ETH/USDT,2161.79,2170.56,2136.00,2146.03,69591.947,149832644.79610,74398
1618768800000,2021-04-18 18:00:00,ETH/USDT,2146.04,2179.00,2136.33,2169.77,67644.316,146069595.05734,68853
1618772400000,2021-04-18 19:00:00,ETH/USDT,2169.78,2195.00,2169.77,2188.67,73904.552,161546093.81488,72350
1618776000000,2021-04-18 20:00:00,ETH/USDT,2188.59,2227.09,2188.00,2224.13,86108.514,190039574.23017,81031
1618779600000,2021-04-18 21:00:00,ETH/USDT,2224.14,2224.59,2188.00,2220.90,69982.802,154745311.70097,73053
1618783200000,2021-04-18 22:00:00,ETH/USDT,2220.89,2247.53,2210.27,2237.27,95866.662,213954461.42853,84768
1618786800000,2021-04-18 23:00:00,ETH/USDT,2237.28,2248.60,2221.36,2235.32,86707.908,193939562.99560,74261
1618790400000,2021-04-19 00:00:00,ETH/USDT,2235.32,2258.85,2198.10,2256.05,152198.646,339683508.47476,123897
1618794000000,2021-04-19 01:00:00,ETH/USDT,2256.05,2270.72,2236.22,2244.22,93487.735,210802313.82531,78706
1618797600000,2021-04-19 02:00:00,ETH/USDT,2244.23,2257.94,2230.12,2251.46,57924.317,130067996.45593,63332
1618801200000,2021-04-19 03:00:00,ETH/USDT,2251.46,2278.58,2241.97,2266.21,58390.384,132001813.12108,66964
1618804800000,2021-04-19 04:00:00,ETH/USDT,2266.20,2268.84,2254.11,2263.36,53555.378,121153914.52187,54760
1618808400000,2021-04-19 05:00:00,ETH/USDT,2263.37,2265.92,2232.96,2240.27,77936.307,175056560.69826,69369
1618812000000,2021-04-19 06:00:00,ETH/USDT,2240.27,2266.43,2236.43,2262.29,65039.680,146231619.55782,56551
1618815600000,2021-04-19 07:00:00,ETH/USDT,2262.37,2275.00,2253.11,2268.24,66423.830,150384210.35540,64706
1618819200000,2021-04-19 08:00:00,ETH/USDT,2268.24,2275.80,2241.08,2242.36,75904.014,171132812.46829,72523
1618822800000,2021-04-19 09:00:00,ETH/USDT,2242.06,2251.87,2226.15,2230.09,91433.032,204781589.82459,72600
1618826400000,2021-04-19 10:00:00,ETH/USDT,2230.09,2234.50,2200.35,2222.35,160767.843,356338041.90719,107737
1618830000000,2021-04-19 11:00:00,ETH/USDT,2222.35,2254.58,2218.74,2248.23,96457.222,215742776.55710,78842
1618833600000,2021-04-19 12:00:00,ETH/USDT,2248.19,2255.27,2220.42,2224.90,86123.369,192846032.74045,69837
1618837200000,2021-04-19 13:00:00,ETH/USDT,2224.89,2235.00,2200.74,2218.98,132448.825,293522644.74228,96525
1618840800000,2021-04-19 14:00:00,ETH/USDT,2218.97,2218.98,2122.03,2147.86,353183.008,763326405.70485,223266
1618844400000,2021-04-19 15:00:00,ETH/USDT,2147.83,2158.78,2079.12,2096.40,395133.666,837339389.17281,247223
1618848000000,2021-04-19 16:00:00,ETH/USDT,2096.50,2145.00,2084.53,2106.27,268542.297,570144288.75355,171477
1618851600000,2021-04-19 17:00:00,ETH/USDT,2106.30,2150.00,2090.00,2145.24,150484.572,319760415.75397,96362
1618855200000,2021-04-19 18:00:00,ETH/USDT,2145.27,2175.48,2142.47,2168.24,125614.672,271728107.55595,88666
1618858800000,2021-04-19 19:00:00,ETH/USDT,2168.25,2188.00,2155.74,2186.88,87998.002,191084757.60090,70274
1618862400000,2021-04-19 20:00:00,ETH/USDT,2186.88,2216.00,2173.60,2205.21,75571.279,165950569.06061,74244
1618866000000,2021-04-19 21:00:00,ETH/USDT,2205.21,2222.10,2178.78,2200.10,66486.666,146332875.84908,72322
1618869600000,2021-04-19 22:00:00,ETH/USDT,2200.11,2211.26,2179.32,2189.11,95688.721,210054962.47364,74254
1618873200000,2021-04-19 23:00:00,ETH/USDT,2189.02,2202.98,2153.09,2162.75,142729.759,310015032.77634,104552
1618876800000,2021-04-20 00:00:00,ETH/USDT,2162.76,2178.87,2066.57,2090.91,315225.780,666027247.93740,215524
1618880400000,2021-04-20 01:00:00,ETH/USDT,2090.26,2131.89,2080.79,2100.00,198528.035,418559219.69689,139133
1618884000000,2021-04-20 02:00:00,ETH/USDT,2099.99,2110.58,2052.42,2095.42,209864.013,435525674.80985,159857
1618887600000,2021-04-20 03:00:00,ETH/USDT,2095.40,2114.76,2080.51,2108.39,117654.140,246903116.63612,96699
1618891200000,2021-04-20 04:00:00,ETH/USDT,2108.35,2148.20,2098.81,2140.94,127104.016,269496276.00433,92360
1618894800000,2021-04-20 05:00:00,ETH/USDT,2140.95,2145.00,2110.28,2119.92,77935.304,165752315.54563,70983
1618898400000,2021-04-20 06:00:00,ETH/USDT,2119.92,2131.69,2062.15,2078.49,146946.592,307215866.07348,118210
1618902000000,2021-04-20 07:00:00,ETH/USDT,2078.51,2099.31,2057.17,2093.60,177480.806,368840232.49391,125975
1618905600000,2021-04-20 08:00:00,ETH/USDT,2093.67,2156.13,2088.76,2145.37,158899.606,338434065.35585,127846
1618909200000,2021-04-20 09:00:00,ETH/USDT,2145.32,2161.36,2132.60,2140.52,95871.068,205793618.54668,85397
1618912800000,2021-04-20 10:00:00,ETH/USDT,2140.52,2192.00,2138.00,2182.46,118142.301,256600955.12454,104190
1618916400000,2021-04-20 11:00:00,ETH/USDT,2182.39,2201.19,2173.16,2195.37,84283.385,184410428.77867,78033
1618920000000,2021-04-20 12:00:00,ETH/USDT,2195.38,2196.70,2165.00,2180.18,86134.787,187621538.75770,77847
1618923600000,2021-04-20 13:00:00,ETH/USDT,2180.18,2224.36,2179.59,2221.29,100563.653,221821401.12393,94228
1618927200000,2021-04-20 14:00:00,ETH/USDT,2221.29,2230.00,2167.83,2175.65,148355.914,325633201.27015,116751
1618930800000,2021-04-20 15:00:00,ETH/USDT,2175.65,2191.46,2140.26,2188.26,161319.388,349084946.09425,122936
1618934400000,2021-04-20 16:00:00,ETH/USDT,2188.50,2258.74,2173.11,2250.65,197804.861,438383499.23200,162899
1618938000000,2021-04-20 17:00:00,ETH/USDT,2250.71,2271.24,2236.45,2269.54,138100.814,311050153.77743,114735
1618941600000,2021-04-20 18:00:00,ETH/USDT,2269.60,2297.11,2255.10,2283.65,152213.045,347373680.31214,123698
1618945200000,2021-04-20 19:00:00,ETH/USDT,2283.65,2325.04,2274.72,2324.81,117840.009,271110375.88797,102522
1618948800000,2021-04-20 20:00:00,ETH/USDT,2324.88,2333.72,2294.48,2304.76,129675.641,300302044.07113,107117
1618952400000,2021-04-20 21:00:00,ETH/USDT,2304.62,2344.70,2302.02,2340.37,110661.458,257431727.75230,104076
1618956000000,2021-04-20 22:00:00,ETH/USDT,2340.38,2347.00,2300.59,2319.15,121766.375,283168761.90333,98431
1618959600000,2021-04-20 23:00:00,ETH/USDT,2319.15,2337.56,2313.71,2329.96,100675.290,234148736.70919,86613
1618963200000,2021-04-21 00:00:00,ETH/USDT,2330.07,2364.29,2282.85,2286.60,217584.899,506882575.88234,158715
1618966800000,2021-04-21 01:00:00,ETH/USDT,2286.66,2330.93,2280.45,2322.32,125078.147,288393249.30998,102160
1618970400000,2021-04-21 02:00:00,ETH/USDT,2322.03,2338.45,2305.64,2328.08,63099.875,146420635.52083,67082
1618974000000,2021-04-21 03:00:00,ETH/USDT,2327.96,2332.27,2284.01,2285.21,102955.585,237732877.96756,89153
1618977600000,2021-04-21 04:00:00,ETH/USDT,2284.82,2315.42,2274.00,2306.82,99409.410,228237560.19452,84275
1618981200000,2021-04-21 05:00:00,ETH/USDT,2306.82,2320.73,2282.62,2305.46,99631.878,229239296.43761,91745
1618984800000,2021-04-21 06:00:00,ETH/USDT,2305.41,2332.66,2287.76,2317.17,83267.352,192810350.71827,83831
1618988400000,2021-04-21 07:00:00,ETH/USDT,2317.16,2317.50,2284.01,2295.31,109765.233,252322158.93973,90727
1618992000000,2021-04-21 08:00:00,ETH/USDT,2295.31,2304.71,2261.36,2297.91,135960.799,310914982.15220,104680
1618995600000,2021-04-21 09:00:00,ETH/USDT,2297.95,2314.29,2285.56,2300.47,69965.314,161035712.04323,75197
1618999200000,2021-04-21 10:00:00,ETH/USDT,2300.47,2302.00,2256.44,2266.51,142623.992,324888869.71630,110865
1619002800000,2021-04-21 11:00:00,ETH/USDT,2266.51,2280.48,2238.96,2267.27,187357.676,422597126.56887,136600
1619006400000,2021-04-21 12:00:00,ETH/USDT,2267.27,2381.06,2261.22,2368.19,322599.530,751510196.43676,247730
